transaction_id,customer_id,transaction_date,transaction_amount,payment_mode,channel,gender,age,city,customer_segment,signup_date,value_segment,year_month
TXN521938,CUST100403,14-05-2024,1279.68,Debit Card,Website,Male,53,Mumbai,Low Value,04-06-2023,Mid Value,2024-05
TXN521939,CUST100531,15-05-2024,200,UPI,Mobile App,Female,57,Chennai,High Value,04-03-2022,Mid Value,2024-05
TXN521940,CUST101197,09-07-2023,1307.39,Debit Card,Website,Male,59,Delhi,Mid Value,28-07-2024,Mid Value,2023-07
TXN521941,CUST100794,20-05-2024,200,Credit Card,Mobile App,Male,25,Pune,Mid Value,12-11-2023,Low Value,2024-05
TXN521942,CUST101561,29-05-2023,1289.28,UPI,Mobile App,Female,36,Delhi,Low Value,04-11-2023,High Value,2023-05
TXN521943,CUST101183,08-01-2023,2561.7,Credit Card,Website,Female,45,Mumbai,Low Value,30-10-2024,High Value,2023-01
TXN521944,CUST101033,21-10-2024,444.2,UPI,Mobile App,Female,37,Mumbai,Mid Value,28-05-2023,Mid Value,2024-10
TXN521945,CUST100593,15-11-2024,1771.36,UPI,Mobile App,Female,51,Delhi,Mid Value,13-01-2022,Mid Value,2024-11
TXN521946,CUST101279,15-08-2024,1415,Credit Card,Mobile App,Female,40,Bengaluru,Mid Value,29-11-2022,Mid Value,2024-08
TXN521947,CUST100616,13-08-2024,897.47,Wallet,Mobile App,Male,50,Hyderabad,Mid Value,03-11-2024,Mid Value,2024-08
TXN521948,CUST100651,13-04-2024,2444.39,Net Banking,Website,Female,58,Bengaluru,High Value,20-12-2023,High Value,2024-04
TXN521949,CUST100713,17-11-2023,11717.96,Credit Card,Mobile App,Female,41,Mumbai,High Value,31-12-2022,Mid Value,2023-11
TXN521950,CUST100343,25-07-2024,6109.54,UPI,Website,Female,49,Hyderabad,Low Value,29-03-2024,High Value,2024-07
TXN521951,CUST101559,26-03-2024,7722,UPI,Mobile App,Male,32,Mumbai,Mid Value,16-10-2024,Mid Value,2024-03
TXN521952,CUST101396,29-08-2024,200,Debit Card,Mobile App,Male,48,Delhi,High Value,12-04-2023,Mid Value,2024-08
TXN521953,CUST101458,08-05-2023,651.74,Credit Card,Website,Female,59,Mumbai,Low Value,18-12-2023,High Value,2023-05
TXN521954,CUST101957,25-09-2024,5633.73,Credit Card,Website,Male,47,Mumbai,Mid Value,08-12-2023,Low Value,2024-09
TXN521955,CUST100045,14-10-2023,200,Debit Card,Mobile App,Female,59,Delhi,Mid Value,28-02-2024,High Value,2023-10
TXN521956,CUST101752,28-03-2023,998.42,Debit Card,Mobile App,Female,49,Bengaluru,Mid Value,05-10-2022,High Value,2023-03
TXN521957,CUST100903,22-03-2023,2323.49,UPI,Mobile App,Male,26,Delhi,Low Value,21-08-2024,Mid Value,2023-03
TXN521958,CUST100054,17-06-2024,8962.31,Wallet,Mobile App,Male,57,Pune,Mid Value,23-11-2022,High Value,2024-06
TXN521959,CUST101101,09-09-2023,709.83,UPI,Website,Female,54,Hyderabad,Low Value,26-09-2023,Low Value,2023-09
TXN521960,CUST101514,09-07-2023,3178.35,Wallet,Website,Female,63,Bengaluru,Low Value,17-05-2023,Mid Value,2023-07
TXN521961,CUST101694,20-08-2024,2375.77,Credit Card,Website,Male,37,Hyderabad,Mid Value,18-08-2023,Mid Value,2024-08
TXN521962,CUST100855,28-04-2024,2091.19,Net Banking,Mobile App,Male,28,Bengaluru,Low Value,21-11-2022,Mid Value,2024-04
TXN521963,CUST101295,14-01-2024,2988.53,UPI,Mobile App,Female,41,Pune,Mid Value,26-06-2023,High Value,2024-01
TXN521964,CUST100659,31-03-2024,644.45,Net Banking,Mobile App,Female,61,Mumbai,Low Value,04-11-2024,Low Value,2024-03
TXN521965,CUST101573,08-01-2023,909.75,UPI,Mobile App,Female,45,Mumbai,High Value,01-07-2024,Mid Value,2023-01
TXN521966,CUST100110,14-11-2023,1808.48,Net Banking,Mobile App,Female,32,Delhi,High Value,23-09-2024,High Value,2023-11
TXN521967,CUST101038,30-11-2023,1271.6,Credit Card,Mobile App,Male,58,Pune,Mid Value,08-07-2022,Mid Value,2023-11
TXN521968,CUST100077,18-08-2023,2816.23,Net Banking,Mobile App,Female,33,Pune,High Value,28-07-2024,High Value,2023-08
TXN521969,CUST100500,25-10-2024,3547.68,UPI,Mobile App,Male,60,Chennai,Mid Value,16-04-2022,Mid Value,2024-10
TXN521970,CUST100587,22-05-2024,1651.75,Debit Card,Mobile App,Male,44,Chennai,Mid Value,04-10-2023,Mid Value,2024-05
TXN521971,CUST100417,10-06-2024,1101.77,Debit Card,Mobile App,Female,31,Chennai,High Value,25-05-2022,Low Value,2024-06
TXN521972,CUST101863,19-04-2024,5343.07,Credit Card,Mobile App,Female,30,Mumbai,Mid Value,24-12-2023,Mid Value,2024-04
TXN521973,CUST100274,10-02-2024,3048.52,Net Banking,Mobile App,Male,32,Delhi,Low Value,30-05-2022,High Value,2024-02
TXN521974,CUST101517,14-10-2023,2460.78,Debit Card,Mobile App,Male,31,Bengaluru,High Value,19-05-2024,Low Value,2023-10
TXN521975,CUST101220,21-03-2024,200,UPI,Mobile App,Male,22,Hyderabad,Low Value,27-11-2024,High Value,2024-03
TXN521976,CUST101399,09-12-2023,1650.98,Wallet,Mobile App,Male,36,Chennai,Low Value,18-05-2022,High Value,2023-12
TXN521977,CUST101754,21-11-2023,284.99,UPI,Mobile App,Male,27,Mumbai,Mid Value,19-01-2022,High Value,2023-11
TXN521978,CUST101086,16-06-2023,2376.66,Debit Card,Mobile App,Male,62,Mumbai,High Value,04-12-2023,Mid Value,2023-06
TXN521979,CUST101384,15-08-2024,783.51,Debit Card,Mobile App,Male,45,Chennai,Mid Value,15-10-2022,Mid Value,2024-08
TXN521980,CUST100972,23-10-2023,2950.94,UPI,Website,Male,51,Bengaluru,Low Value,23-06-2024,Mid Value,2023-10
TXN521981,CUST101567,03-08-2024,3312.68,Credit Card,Mobile App,Female,24,Delhi,Low Value,21-03-2023,Mid Value,2024-08
TXN521982,CUST100990,02-07-2023,785.97,Credit Card,Mobile App,Female,32,Chennai,High Value,20-04-2024,High Value,2023-07
TXN521983,CUST101768,29-07-2024,8229.93,UPI,Website,Male,21,Pune,High Value,27-09-2023,Mid Value,2024-07
TXN521984,CUST101133,27-03-2023,1599.64,UPI,Website,Male,35,Pune,Mid Value,21-02-2023,Low Value,2023-03
TXN521985,CUST101700,09-07-2024,540.62,Credit Card,Website,Male,31,Delhi,High Value,27-03-2022,Low Value,2024-07
TXN521986,CUST100193,29-05-2023,3283.57,UPI,Website,Male,60,Bengaluru,Mid Value,10-11-2022,Mid Value,2023-05
TXN521987,CUST101542,28-02-2023,3146.48,Debit Card,Website,Female,63,Delhi,Mid Value,05-03-2023,High Value,2023-02
TXN521988,CUST101967,28-08-2024,1175.36,Net Banking,Website,Female,62,Chennai,Mid Value,24-07-2023,High Value,2024-08
TXN521989,CUST101674,05-01-2023,2364.42,UPI,Mobile App,Male,34,Delhi,High Value,18-04-2023,Mid Value,2023-01
TXN521990,CUST101482,24-03-2023,200,Debit Card,Mobile App,Female,55,Delhi,Mid Value,31-05-2024,Low Value,2023-03
TXN521991,CUST100854,18-01-2024,757.29,Debit Card,Website,Male,58,Delhi,Low Value,02-10-2023,High Value,2024-01
TXN521992,CUST100798,02-07-2024,4691.76,UPI,Mobile App,Male,53,Hyderabad,Mid Value,04-04-2024,High Value,2024-07
TXN521993,CUST101963,23-04-2024,581.05,Credit Card,Website,Female,50,Mumbai,Low Value,02-05-2022,High Value,2024-04
TXN521994,CUST100300,27-01-2023,5192.15,Debit Card,Website,Male,31,Chennai,Low Value,27-08-2022,High Value,2023-01
TXN521995,CUST100967,08-06-2024,1907.85,Credit Card,Mobile App,Female,45,Hyderabad,Mid Value,03-12-2022,Low Value,2024-06
TXN521996,CUST100567,30-07-2024,5130.69,Debit Card,Mobile App,Female,26,Bengaluru,Mid Value,10-01-2022,High Value,2024-07
TXN521997,CUST100671,18-02-2024,308.58,UPI,Mobile App,Female,27,Hyderabad,Mid Value,12-12-2024,Mid Value,2024-02
TXN521998,CUST101519,15-12-2024,1371.67,UPI,Website,Male,30,Hyderabad,Low Value,28-09-2024,High Value,2024-12
TXN521999,CUST100148,29-06-2023,773.58,Wallet,Website,Male,33,Hyderabad,Low Value,07-04-2023,High Value,2023-06
TXN522000,CUST101822,08-04-2024,4795.29,Debit Card,Mobile App,Female,32,Delhi,Mid Value,10-06-2024,Mid Value,2024-04
TXN522001,CUST100768,10-06-2024,919.34,Credit Card,Website,Female,48,Mumbai,High Value,09-02-2024,Low Value,2024-06
TXN522002,CUST101484,01-01-2023,1953.28,Debit Card,Mobile App,Male,27,Mumbai,High Value,15-04-2024,Mid Value,2023-01
TXN522003,CUST100138,28-09-2023,3868,Debit Card,Mobile App,Male,40,Bengaluru,Mid Value,23-04-2022,Mid Value,2023-09
TXN522004,CUST100860,28-04-2024,572.21,UPI,Website,Female,26,Mumbai,Mid Value,23-12-2024,High Value,2024-04
TXN522005,CUST101859,17-02-2023,200,Credit Card,Website,Male,30,Pune,Mid Value,01-11-2024,Mid Value,2023-02
TXN522006,CUST100291,24-11-2024,1499.29,UPI,Mobile App,Male,24,Pune,High Value,14-06-2022,Low Value,2024-11
TXN522007,CUST100334,02-07-2023,2532.1,Debit Card,Website,Female,28,Chennai,Mid Value,18-06-2022,Mid Value,2023-07
TXN522008,CUST100698,08-01-2024,2794.73,Debit Card,Mobile App,Female,46,Hyderabad,Low Value,04-11-2023,Mid Value,2024-01
TXN522009,CUST101858,26-12-2024,1187.79,Debit Card,Mobile App,Male,61,Mumbai,Mid Value,17-02-2023,Low Value,2024-12
TXN522010,CUST101207,22-06-2024,200,Wallet,Mobile App,Female,43,Bengaluru,High Value,12-04-2024,Mid Value,2024-06
TXN522011,CUST100306,21-05-2024,1135.39,UPI,Mobile App,Female,31,Mumbai,Mid Value,06-10-2023,Mid Value,2024-05
TXN522012,CUST100924,31-10-2024,286.22,UPI,Mobile App,Male,21,Mumbai,Low Value,12-01-2022,Mid Value,2024-10
TXN522013,CUST100980,20-05-2024,200,Wallet,Website,Female,45,Hyderabad,Mid Value,05-02-2024,Low Value,2024-05
TXN522014,CUST100897,25-07-2024,795.51,Debit Card,Mobile App,Female,60,Bengaluru,Low Value,24-02-2023,High Value,2024-07
TXN522015,CUST101285,07-03-2023,3303.45,Credit Card,Mobile App,Female,57,Bengaluru,Mid Value,06-06-2024,Mid Value,2023-03
TXN522016,CUST100926,16-11-2024,3217.51,Credit Card,Mobile App,Male,23,Delhi,High Value,01-02-2022,Mid Value,2024-11
TXN522017,CUST101333,21-02-2023,2060.49,Credit Card,Website,Female,48,Bengaluru,Low Value,11-11-2024,High Value,2023-02
TXN522018,CUST100343,14-04-2024,3850.17,UPI,Mobile App,Female,49,Hyderabad,Low Value,29-03-2024,High Value,2024-04
TXN522019,CUST101447,31-08-2023,1528.55,Debit Card,Website,Female,24,Delhi,Mid Value,09-06-2022,High Value,2023-08
TXN522020,CUST100656,03-12-2023,613.75,UPI,Website,Male,54,Hyderabad,Low Value,11-01-2022,Mid Value,2023-12
TXN522021,CUST101796,01-05-2023,1856.59,Credit Card,Mobile App,Male,53,Delhi,Mid Value,17-10-2024,Low Value,2023-05
TXN522022,CUST101537,07-07-2024,5647.73,UPI,Website,Female,27,Mumbai,Mid Value,01-01-2022,High Value,2024-07
TXN522023,CUST101849,26-11-2024,200,Debit Card,Website,Female,60,Bengaluru,Low Value,18-01-2022,Mid Value,2024-11
TXN522024,CUST101547,14-02-2023,7366.42,Wallet,Mobile App,Male,21,Pune,High Value,04-07-2024,High Value,2023-02
TXN522025,CUST100260,21-02-2023,3000.4,UPI,Mobile App,Male,56,Mumbai,Mid Value,13-01-2024,Low Value,2023-02
TXN522026,CUST101385,31-05-2023,2550.09,UPI,Website,Female,56,Hyderabad,Mid Value,14-05-2023,Mid Value,2023-05
TXN522027,CUST101979,17-02-2024,2093.27,Credit Card,Mobile App,Female,42,Chennai,Mid Value,23-08-2024,Mid Value,2024-02
TXN522028,CUST100168,24-06-2024,655.71,Credit Card,Website,Male,60,Bengaluru,High Value,23-01-2022,High Value,2024-06
TXN522029,CUST100659,22-07-2024,4772.48,Net Banking,Mobile App,Female,61,Mumbai,Low Value,04-11-2024,Low Value,2024-07
TXN522030,CUST100199,12-05-2024,7824.27,UPI,Mobile App,Male,39,Mumbai,Low Value,28-09-2022,Mid Value,2024-05
TXN522031,CUST101408,28-07-2023,5673.32,Credit Card,Website,Male,56,Delhi,High Value,29-10-2022,High Value,2023-07
TXN522032,CUST101335,08-01-2023,253.44,Wallet,Mobile App,Female,53,Chennai,High Value,26-03-2023,Mid Value,2023-01
TXN522033,CUST100581,26-01-2024,2934.25,Debit Card,Website,Male,25,Delhi,Mid Value,05-06-2024,Low Value,2024-01
TXN522034,CUST101335,04-09-2023,1789.5,UPI,Mobile App,Female,53,Chennai,High Value,26-03-2023,Mid Value,2023-09
TXN522035,CUST100565,30-01-2024,3416.07,UPI,Website,Female,48,Pune,Low Value,04-12-2022,High Value,2024-01
TXN522036,CUST100394,07-12-2024,955.47,Credit Card,Mobile App,Male,60,Bengaluru,Low Value,12-02-2022,High Value,2024-12
TXN522037,CUST101794,05-12-2023,6920.81,Credit Card,Mobile App,Female,63,Bengaluru,Low Value,06-07-2022,Mid Value,2023-12
TXN522038,CUST100350,16-02-2024,824.67,UPI,Website,Female,50,Bengaluru,Low Value,04-10-2022,Mid Value,2024-02
TXN522039,CUST100027,23-06-2024,2946.52,Credit Card,Website,Female,46,Pune,Mid Value,19-11-2022,Mid Value,2024-06
TXN522040,CUST101902,11-12-2023,1541.75,Debit Card,Mobile App,Male,29,Delhi,Mid Value,30-04-2023,Mid Value,2023-12
TXN522041,CUST101898,23-10-2023,2110.73,Credit Card,Website,Female,63,Delhi,High Value,20-07-2023,Low Value,2023-10
TXN522042,CUST100631,23-08-2023,270.43,UPI,Website,Female,36,Hyderabad,Mid Value,31-07-2024,Mid Value,2023-08
TXN522043,CUST101156,03-10-2024,2076.27,Wallet,Mobile App,Female,56,Bengaluru,High Value,03-11-2022,High Value,2024-10
TXN522044,CUST100379,10-08-2024,1823.9,UPI,Website,Male,28,Delhi,High Value,05-07-2024,Mid Value,2024-08
TXN522045,CUST101625,20-03-2024,2792.11,Debit Card,Website,Male,40,Delhi,Mid Value,07-07-2023,Mid Value,2024-03
TXN522046,CUST100527,21-08-2023,746.37,Debit Card,Mobile App,Female,45,Delhi,High Value,05-11-2024,High Value,2023-08
TXN522047,CUST101310,06-11-2023,3928.07,UPI,Mobile App,Male,57,Bengaluru,Low Value,31-03-2022,High Value,2023-11
TXN522048,CUST101307,01-12-2024,6391.98,Credit Card,Website,Female,34,Hyderabad,Low Value,23-05-2022,Mid Value,2024-12
TXN522049,CUST100902,22-04-2024,4701.93,Credit Card,Mobile App,Female,40,Hyderabad,High Value,26-02-2022,Mid Value,2024-04
TXN522050,CUST101765,28-05-2024,1092.33,Debit Card,Website,Female,54,Delhi,High Value,20-11-2022,Mid Value,2024-05
TXN522051,CUST101672,02-12-2023,3159.97,Credit Card,Mobile App,Female,60,Hyderabad,Mid Value,11-04-2023,High Value,2023-12
TXN522052,CUST100806,30-07-2024,999.19,UPI,Mobile App,Female,27,Mumbai,High Value,31-12-2022,Mid Value,2024-07
TXN522053,CUST100226,21-02-2023,4374.93,Net Banking,Mobile App,Male,22,Delhi,Mid Value,16-04-2023,Mid Value,2023-02
TXN522054,CUST101450,29-06-2024,1035.38,Credit Card,Mobile App,Female,42,Pune,High Value,17-05-2023,Mid Value,2024-06
TXN522055,CUST100026,28-10-2023,452.86,Credit Card,Website,Female,43,Delhi,High Value,06-07-2023,High Value,2023-10
TXN522056,CUST101355,02-10-2024,1477.32,Debit Card,Mobile App,Female,26,Mumbai,Mid Value,11-08-2022,Mid Value,2024-10
TXN522057,CUST101140,31-08-2023,319.28,Credit Card,Mobile App,Female,50,Bengaluru,Mid Value,20-03-2024,Mid Value,2023-08
TXN522058,CUST100088,22-12-2023,1945.07,UPI,Mobile App,Female,64,Pune,High Value,20-11-2022,High Value,2023-12
TXN522059,CUST100618,01-09-2024,1890.58,Wallet,Mobile App,Male,37,Delhi,Mid Value,19-03-2023,Mid Value,2024-09
TXN522060,CUST101756,10-08-2024,1484.86,Net Banking,Mobile App,Male,48,Mumbai,Mid Value,16-06-2022,Mid Value,2024-08
TXN522061,CUST101758,17-03-2024,2036.45,Credit Card,Mobile App,Male,42,Bengaluru,Mid Value,07-02-2023,Mid Value,2024-03
TXN522062,CUST100121,31-12-2024,8143.46,Credit Card,Mobile App,Male,27,Hyderabad,Mid Value,13-04-2023,Mid Value,2024-12
TXN522063,CUST101917,04-09-2024,1063.34,Debit Card,Mobile App,Female,52,Delhi,Mid Value,23-03-2023,Low Value,2024-09
TXN522064,CUST100865,29-04-2023,1208.95,Credit Card,Mobile App,Male,58,Pune,Mid Value,13-05-2023,Low Value,2023-04
TXN522065,CUST100032,13-02-2024,704.54,Debit Card,Mobile App,Female,35,Bengaluru,High Value,30-10-2022,Low Value,2024-02
TXN522066,CUST100602,13-10-2024,448.58,UPI,Website,Female,28,Hyderabad,Mid Value,26-10-2023,Mid Value,2024-10
TXN522067,CUST100695,06-01-2024,750.96,Credit Card,Mobile App,Female,26,Bengaluru,High Value,13-11-2022,Low Value,2024-01
TXN522068,CUST100887,14-03-2023,525.95,Debit Card,Mobile App,Female,28,Bengaluru,Low Value,03-03-2024,Mid Value,2023-03
TXN522069,CUST101793,24-03-2024,1246.21,Debit Card,Website,Male,28,Mumbai,Low Value,10-04-2024,Mid Value,2024-03
TXN522070,CUST101421,15-04-2024,584.49,UPI,Website,Male,52,Delhi,Mid Value,16-01-2024,Mid Value,2024-04
TXN522071,CUST100524,05-06-2023,1602.61,Debit Card,Website,Female,59,Hyderabad,High Value,21-09-2022,Mid Value,2023-06
TXN522072,CUST101047,29-07-2024,742.07,UPI,Mobile App,Male,27,Pune,High Value,25-10-2023,Mid Value,2024-07
TXN522073,CUST101348,06-11-2023,1216.22,Debit Card,Mobile App,Female,36,Pune,Mid Value,07-02-2023,Mid Value,2023-11
TXN522074,CUST100033,05-02-2023,304.5,Wallet,Website,Female,27,Pune,Mid Value,19-09-2022,Mid Value,2023-02
TXN522075,CUST100246,05-09-2023,393.95,Wallet,Mobile App,Male,27,Bengaluru,High Value,28-06-2024,Low Value,2023-09
TXN522076,CUST101878,03-03-2024,2094.88,Debit Card,Mobile App,Female,50,Bengaluru,Mid Value,02-02-2024,Low Value,2024-03
TXN522077,CUST101042,13-02-2023,1832.95,Debit Card,Mobile App,Male,27,Pune,Mid Value,29-08-2022,High Value,2023-02
TXN522078,CUST101053,28-03-2024,413.15,UPI,Mobile App,Male,41,Bengaluru,Mid Value,23-08-2023,High Value,2024-03
TXN522079,CUST100048,29-04-2023,768.43,Credit Card,Mobile App,Female,51,Bengaluru,Mid Value,07-11-2022,Mid Value,2023-04
TXN522080,CUST101962,15-12-2023,550.79,UPI,Website,Female,35,Delhi,Mid Value,19-11-2022,Low Value,2023-12
TXN522081,CUST100911,23-11-2024,3512.97,Debit Card,Mobile App,Male,32,Hyderabad,Low Value,02-03-2024,Low Value,2024-11
TXN522082,CUST100179,23-01-2024,998.43,Debit Card,Mobile App,Male,38,Mumbai,Low Value,07-05-2024,Mid Value,2024-01
TXN522083,CUST101393,11-03-2023,1145.79,UPI,Mobile App,Female,48,Bengaluru,Low Value,07-03-2024,Low Value,2023-03
TXN522084,CUST101907,29-03-2024,2405.29,Credit Card,Mobile App,Male,52,Hyderabad,Mid Value,26-03-2024,Mid Value,2024-03
TXN522085,CUST100737,24-09-2023,866.48,Debit Card,Website,Male,56,Chennai,Low Value,17-01-2023,Mid Value,2023-09
TXN522086,CUST101968,31-12-2024,1043.91,Debit Card,Mobile App,Male,57,Bengaluru,High Value,29-07-2023,Low Value,2024-12
TXN522087,CUST101418,13-03-2024,3517.8,UPI,Mobile App,Male,26,Mumbai,Mid Value,26-04-2023,High Value,2024-03
TXN522088,CUST100589,01-01-2024,3481.41,Credit Card,Mobile App,Male,54,Delhi,Mid Value,06-10-2022,High Value,2024-01
TXN522089,CUST100495,02-12-2024,2041.12,UPI,Mobile App,Male,59,Chennai,Low Value,16-01-2023,Low Value,2024-12
TXN522090,CUST100430,06-07-2023,1801.05,UPI,Website,Male,48,Mumbai,High Value,30-12-2023,Low Value,2023-07
TXN522091,CUST101230,15-08-2023,439.3,Credit Card,Mobile App,Male,33,Hyderabad,High Value,11-12-2022,Mid Value,2023-08
TXN522092,CUST101058,02-03-2023,1409.98,Credit Card,Mobile App,Female,43,Chennai,Low Value,30-11-2022,High Value,2023-03
TXN522093,CUST101785,17-06-2023,705.54,Wallet,Mobile App,Female,49,Delhi,Low Value,28-09-2024,Low Value,2023-06
TXN522094,CUST101606,12-05-2023,2878.51,Credit Card,Website,Female,46,Delhi,Mid Value,16-09-2022,High Value,2023-05
TXN522095,CUST101436,04-06-2023,2175.14,UPI,Mobile App,Female,23,Pune,Low Value,23-07-2024,Mid Value,2023-06
TXN522096,CUST100363,22-12-2024,1043.42,UPI,Mobile App,Female,31,Mumbai,Low Value,29-11-2022,Mid Value,2024-12
TXN522097,CUST100309,07-01-2023,1685.03,UPI,Mobile App,Female,37,Bengaluru,High Value,29-06-2023,Mid Value,2023-01
TXN522098,CUST100981,06-06-2024,1202.48,Wallet,Mobile App,Female,33,Delhi,Low Value,19-01-2023,High Value,2024-06
TXN522099,CUST101302,12-12-2024,348.34,Debit Card,Mobile App,Male,40,Mumbai,Mid Value,26-11-2022,Mid Value,2024-12
TXN522100,CUST101175,08-09-2023,3338.8,Credit Card,Mobile App,Male,54,Hyderabad,High Value,31-10-2024,Mid Value,2023-09
TXN522101,CUST100226,29-07-2024,5027.54,Wallet,Mobile App,Male,22,Delhi,Mid Value,16-04-2023,Mid Value,2024-07
TXN522102,CUST101266,22-11-2024,5861.29,UPI,Mobile App,Male,22,Delhi,High Value,05-04-2022,Mid Value,2024-11
TXN522103,CUST100009,01-10-2024,3424.98,Credit Card,Mobile App,Female,57,Bengaluru,High Value,27-05-2023,Mid Value,2024-10
TXN522104,CUST101852,19-09-2023,3792.63,UPI,Mobile App,Female,32,Bengaluru,Mid Value,15-11-2022,Low Value,2023-09
TXN522105,CUST101415,30-04-2023,200,Net Banking,Mobile App,Female,53,Mumbai,Mid Value,06-03-2024,Low Value,2023-04
TXN522106,CUST100047,17-02-2023,3350.07,UPI,Mobile App,Male,34,Pune,Mid Value,20-06-2023,Low Value,2023-02
TXN522107,CUST101647,10-03-2023,795.44,Wallet,Website,Female,56,Bengaluru,Low Value,13-08-2023,Mid Value,2023-03
TXN522108,CUST100203,19-09-2023,326.24,Credit Card,Website,Male,53,Pune,Mid Value,15-12-2024,Low Value,2023-09
TXN522109,CUST100988,20-03-2024,1623.44,Wallet,Mobile App,Female,35,Mumbai,High Value,03-05-2022,Low Value,2024-03
TXN522110,CUST100893,23-04-2024,1858.72,Credit Card,Mobile App,Male,48,Mumbai,Mid Value,12-11-2022,Low Value,2024-04
TXN522111,CUST100156,19-08-2023,1459.08,Credit Card,Mobile App,Male,61,Pune,Mid Value,24-03-2023,High Value,2023-08
TXN522112,CUST100854,12-08-2023,2327.18,Credit Card,Website,Male,58,Delhi,Low Value,02-10-2023,High Value,2023-08
TXN522113,CUST100025,01-04-2024,2755.57,Net Banking,Mobile App,Female,37,Pune,Mid Value,23-07-2022,Mid Value,2024-04
TXN522114,CUST100420,19-12-2024,324.44,Credit Card,Mobile App,Female,29,Pune,Mid Value,23-01-2024,Mid Value,2024-12
TXN522115,CUST101843,01-01-2024,2110.95,Net Banking,Website,Male,53,Mumbai,High Value,29-12-2023,Low Value,2024-01
TXN522116,CUST101701,28-01-2023,200,Net Banking,Mobile App,Female,55,Mumbai,High Value,31-05-2023,Mid Value,2023-01
TXN522117,CUST100760,31-12-2024,1310.31,UPI,Website,Female,27,Delhi,Mid Value,13-07-2024,Mid Value,2024-12
TXN522118,CUST100773,11-04-2023,231.91,Wallet,Mobile App,Female,30,Delhi,Low Value,23-06-2023,Mid Value,2023-04
TXN522119,CUST100263,27-02-2023,1313.7,UPI,Website,Male,37,Chennai,Low Value,01-04-2022,Mid Value,2023-02
TXN522120,CUST101552,24-01-2023,424.4,Net Banking,Mobile App,Male,57,Delhi,Mid Value,03-10-2023,High Value,2023-01
